code,customer_id,sales_date,base_date,pvp,margen_relativo,margen_eur_negativo,coste_venta_no_impuestos,forma_pago,dias_desde_compra,garantia_dias_restantes,en_garantia,ext_garantia_tiene,ext_garantia_financiera,mantenimiento_gratuito,seguro_bateria_largo_plazo,days_last_service,sin_revisiones,revisiones,km_ultima_revision,km_medio_por_revision,encuesta_cliente_zona_taller,tiene_queja,lead_compra,fue_lead,frequency_total,tenure_days,ticket_avg,service_interval_mean_days,service_interval_std_days,edad,genero,renta_media_estimada,renta_desconocida,status_social,modelo,equipamiento,es_electrico,kw,zona
SYN001770,107734,2024-03-22,2023-12-31,18694.0,0.018920509254306193,0,2793.0,Contado,-82,1542,1,0,0,0,0,0,1,0,0.0,0.0,117.0,0,0,0,0,0.0,0.0,0.0,0.0,41,M,28783.0,0,K,D,Low,0,104.0,ESTE
SYN001772,107822,2024-02-28,2023-12-31,23321.0,0.09053771279104669,0,1876.0,Financiera Marca,-59,1519,1,1,1,0,0,0,1,0,0.0,0.0,122.0,0,0,0,0,0.0,0.0,0.0,0.0,27,F,24068.0,0,H,E,Mid,0,89.0,ESTE
SYN001774,102675,2024-01-12,2023-12-31,31208.0,-0.228101127915919,1,705.0,Prestamo Bancario,-12,1472,1,0,0,0,0,0,1,0,0.0,0.0,122.0,0,0,0,0,0.0,0.0,0.0,0.0,48,M,29968.0,0,F,I,High,1,106.0,CENTRO
SYN001775,106961,2024-02-09,2023-12-31,22341.0,-0.07951837428942303,1,2056.0,Contado,-40,1500,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,44,M,0.0,1,Sin_dato,B,Mid-High,0,71.0,SUR
SYN001776,100955,2024-03-18,2023-12-31,23542.0,-0.06622419505564522,1,1867.0,Contado,-78,1538,1,0,0,0,0,0,1,0,0.0,0.0,117.0,0,0,0,0,0.0,0.0,0.0,0.0,39,M,33914.0,0,A,C,Mid,0,101.0,ESTE
SYN001777,102589,2024-02-26,2023-12-31,22327.0,-0.13982397993460832,1,3401.0,Contado,-57,1517,1,0,0,0,1,0,1,0,0.0,0.0,18.0,0,0,0,0,0.0,0.0,0.0,0.0,40,M,33387.0,0,A,I,Mid,1,124.0,CENTRO
SYN001778,101272,2024-02-09,2023-12-31,24623.0,0.13905697924704544,0,800.0,Contado,-40,1500,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,40,M,0.0,1,Sin_dato,B,Mid,0,106.0,SUR
SYN001779,103697,2024-02-16,2023-12-31,28405.0,0.21549656750572083,0,1034.0,Otros,-47,1507,1,1,0,0,0,0,1,0,0.0,0.0,13.0,0,0,0,0,0.0,0.0,0.0,0.0,32,F,31183.0,0,C,E,Mid,0,89.0,SUR
SYN001781,105025,2024-02-16,2023-12-31,24274.0,0.2094516766911098,0,994.0,Otros,-47,1507,1,0,0,0,0,0,1,0,0.0,0.0,91.0,0,0,0,0,0.0,0.0,0.0,0.0,57,M,26134.0,0,D,D,Low,0,99.0,CENTRO
SYN001782,103528,2024-03-29,2023-12-31,20671.0,0.014736103720187703,0,1405.0,Financiera Marca,-89,1549,1,1,1,0,0,0,1,0,0.0,0.0,117.0,0,0,0,0,0.0,0.0,0.0,0.0,27,M,35398.0,0,E,I,Mid-High,0,106.0,CENTRO
SYN001783,101533,2024-01-30,2023-12-31,29240.0,0.20146614227086182,0,1482.0,Financiera Marca,-30,1490,1,1,1,0,0,0,1,0,0.0,0.0,112.0,0,0,0,0,0.0,0.0,0.0,0.0,52,M,37153.0,0,A,I,Mid,1,124.0,SUR
SYN001784,103850,2024-01-02,2023-12-31,34837.0,0.22499095788960013,0,994.0,Contado,-2,1462,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,35,M,29436.0,0,Sin_dato,I,Mid-High,0,106.0,NORTE
SYN001785,108167,2024-01-08,2023-12-31,27147.0,-0.001827826279146867,1,443.0,Contado,-8,1468,1,1,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,52,M,0.0,1,Sin_dato,B,Mid,0,85.0,CENTRO
SYN001786,108188,2024-01-13,2023-12-31,30330.0,0.20501252884932408,0,1439.0,Financiera Marca,-13,1473,1,0,0,1,0,0,1,0,0.0,0.0,163.0,0,0,0,0,0.0,0.0,0.0,0.0,55,M,33660.0,0,A,B,Mid,0,74.0,CENTRO
SYN001787,105555,2024-03-08,2023-12-31,25353.0,-0.13541316609474224,1,3784.0,Otros,-68,1528,1,0,0,0,0,0,1,0,0.0,0.0,72.0,0,0,0,0,0.0,0.0,0.0,0.0,46,M,20279.0,0,J,B,Mid,0,106.0,ESTE
SYN001788,106909,2024-03-21,2023-12-31,20470.0,0.10006839276990719,0,1421.0,Financiera Marca,-81,1541,1,1,1,0,0,0,1,0,0.0,0.0,18.0,0,0,0,0,0.0,0.0,0.0,0.0,47,M,29885.0,0,D,I,Mid-High,0,106.0,CENTRO
SYN001789,101857,2024-02-02,2023-12-31,13433.0,0.12358892280205465,0,0.0,Contado,-33,1493,1,1,0,0,0,0,1,0,0.0,0.0,74.0,0,0,0,0,0.0,0.0,0.0,0.0,28,M,24124.0,0,A,I,Mid,1,124.0,CENTRO
SYN001790,103785,2024-03-05,2023-12-31,22941.0,0.12869447713700363,0,966.0,Financiera Marca,-65,1525,1,1,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,48,M,31059.0,0,Sin_dato,I,High,1,106.0,CENTRO
SYN001791,104980,2024-03-08,2023-12-31,20671.0,0.03282908422427556,0,1031.0,Financiera Marca,-68,1528,1,1,0,1,0,0,1,0,0.0,0.0,5.0,0,0,0,0,0.0,0.0,0.0,0.0,35,F,27701.0,0,F,B,Mid-High,0,85.0,CENTRO
SYN001792,107009,2024-01-10,2023-12-31,24436.0,-0.02720862661646751,1,994.0,Otros,-10,1470,1,0,0,0,0,0,1,0,0.0,0.0,196.0,0,0,0,0,0.0,0.0,0.0,0.0,58,M,17445.0,0,K,I,Mid-High,0,117.0,CENTRO
SYN001793,104459,2024-01-05,2023-12-31,24274.0,0.18934786190986239,0,1482.0,Financiera Marca,-5,1465,1,1,1,0,0,0,1,0,0.0,0.0,97.0,0,0,0,0,0.0,0.0,0.0,0.0,30,M,32059.0,0,C,I,Mid-High,0,106.0,ESTE
SYN001794,101639,2024-02-18,2023-12-31,30262.0,-0.20576135086907674,1,0.0,Contado,-49,1509,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,50,F,26390.0,0,Sin_dato,D,High,0,110.0,ESTE
SYN001796,104650,2024-02-09,2023-12-31,19172.0,0.07946745253494679,0,1710.0,Contado,-40,1500,1,0,0,0,0,0,1,0,0.0,0.0,159.0,0,0,0,0,0.0,0.0,0.0,0.0,51,M,33955.0,0,A,I,High,1,106.0,ESTE
SYN001798,106046,2024-01-03,2023-12-31,17118.0,0.062351910269891335,0,1793.0,Contado,-3,1463,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,38,M,0.0,1,Sin_dato,E,Mid,0,89.0,CENTRO
SYN001799,106041,2024-02-24,2023-12-31,30078.0,-0.033551100472105855,1,1472.0,Contado,-55,1515,1,0,0,0,0,0,1,0,0.0,0.0,13.0,0,0,0,0,0.0,0.0,0.0,0.0,52,M,27468.0,0,E,B,Mid-High,0,71.0,SUR
SYN001800,102523,2024-01-21,2023-12-31,28005.0,0.01477307623638636,0,0.0,Contado,-21,1481,1,1,0,0,0,0,1,0,0.0,0.0,122.0,0,0,0,0,0.0,0.0,0.0,0.0,58,M,31444.0,0,C,I,Mid-High,0,106.0,SUR
SYN001801,100385,2024-03-14,2023-12-31,33725.0,0.21047027427724238,0,1444.0,Financiera Marca,-74,1534,1,1,1,0,0,0,1,0,0.0,0.0,99.0,0,1,0,0,0.0,0.0,0.0,0.0,42,F,30209.0,0,D,I,High,0,117.0,SUR
SYN001802,100403,2024-01-07,2023-12-31,23321.0,0.09581192916255735,0,1753.0,Financiera Marca,-7,1467,1,1,1,0,0,0,1,0,0.0,0.0,81.0,0,0,0,0,0.0,0.0,0.0,0.0,35,M,34205.0,0,K,D,Mid-High,0,106.0,CENTRO
SYN001803,105068,2024-03-14,2023-12-31,24004.0,-0.08203257790368272,1,2288.0,Otros,-74,1534,1,0,0,0,0,0,1,0,0.0,0.0,77.0,0,0,0,0,0.0,0.0,0.0,0.0,48,M,27887.0,0,C,I,Mid-High,0,106.0,SUR
SYN001804,101836,2024-02-05,2023-12-31,24063.0,-0.018672650957902173,1,1530.0,Contado,-36,1496,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,49,F,0.0,1,Sin_dato,I,Mid,1,124.0,NORTE
SYN001805,104815,2024-01-11,2023-12-31,19731.0,0.12970047133951648,0,776.0,Contado,-11,1471,1,0,0,0,0,0,1,0,0.0,0.0,12.0,0,0,0,0,0.0,0.0,0.0,0.0,38,M,16354.0,0,K,C,Mid-High,0,78.0,CENTRO
SYN001806,100012,2024-01-05,2023-12-31,28667.0,0.20178218857920255,0,1439.0,Financiera Marca,-5,1465,1,0,0,1,0,0,1,0,0.0,0.0,218.0,0,0,0,0,0.0,0.0,0.0,0.0,40,M,28564.0,0,B,B,Mid-High,0,71.0,ESTE
SYN001807,103056,2024-01-11,2023-12-31,14933.0,0.0805913078416929,0,670.0,Otros,-11,1471,1,0,0,0,0,0,1,0,0.0,0.0,119.0,0,0,0,0,0.0,0.0,0.0,0.0,40,F,36508.0,0,A,B,Mid-High,0,71.0,SUR
SYN001808,105537,2024-03-30,2023-12-31,27147.0,-0.023671860610748885,1,1036.0,Contado,-90,1550,1,0,0,0,0,0,1,0,0.0,0.0,14.0,0,1,0,0,0.0,0.0,0.0,0.0,31,F,29629.0,0,C,I,High,0,117.0,CENTRO
SYN001809,103962,2024-01-07,2023-12-31,25079.0,0.009604449938195304,0,896.0,Otros,-7,1467,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,45,M,0.0,1,Sin_dato,B,Mid-High,0,77.0,ESTE
SYN001810,100435,2024-03-08,2023-12-31,20841.0,0.10910273019528813,0,1263.0,Otros,-68,1528,1,0,0,0,0,0,1,0,0.0,0.0,86.0,0,0,0,0,0.0,0.0,0.0,0.0,32,M,24416.0,0,H,H,Mid,0,74.0,ESTE
SYN001811,106596,2024-02-27,2023-12-31,17118.0,0.07987732211706974,0,1493.0,Contado,-58,1518,1,0,0,0,0,0,1,0,0.0,0.0,119.0,0,0,0,0,0.0,0.0,0.0,0.0,70,M,27487.0,0,C,I,High,0,106.0,CENTRO
SYN001812,104794,2024-03-22,2023-12-31,32990.0,-0.20507790239466506,1,0.0,Contado,-82,1542,1,0,0,0,0,0,1,0,0.0,0.0,115.0,0,0,0,0,0.0,0.0,0.0,0.0,60,M,24985.0,0,C,A,Mid-High,0,48.0,ESTE
SYN001813,104712,2024-02-06,2023-12-31,24004.0,0.013284869188468587,0,0.0,Otros,-37,1497,1,0,0,0,0,0,1,0,0.0,0.0,86.0,0,0,0,0,0.0,0.0,0.0,0.0,38,Desconocido,25034.0,0,H,B,Mid-High,0,77.0,ESTE
SYN001814,102947,2024-02-09,2023-12-31,24004.0,0.013284869188468587,0,0.0,Contado,-40,1500,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,40,M,0.0,1,Sin_dato,I,Mid-High,0,117.0,CENTRO
SYN001816,103003,2024-03-11,2023-12-31,14406.0,-0.018011245314452314,1,2058.0,Financiera Marca,-71,1531,1,1,1,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,39,M,0.0,1,Sin_dato,D,High,0,106.0,CENTRO
SYN001817,103821,2024-01-24,2023-12-31,25147.0,0.21123076311289615,0,994.0,Otros,-24,1484,1,0,0,0,0,0,1,0,0.0,0.0,39.0,0,0,0,0,0.0,0.0,0.0,0.0,35,M,0.0,1,E,D,Low,0,85.0,CENTRO
SYN001818,103183,2024-02-02,2023-12-31,17618.0,0.07896923600862754,0,864.0,Prestamo Bancario,-33,1493,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,41,F,0.0,1,Sin_dato,H,Mid,0,85.0,CENTRO
SYN001819,103795,2024-01-30,2023-12-31,25514.0,0.20018421258916674,0,1294.0,Contado,-30,1490,1,1,1,0,0,0,1,0,0.0,0.0,69.0,0,0,0,0,0.0,0.0,0.0,0.0,39,F,22392.0,0,B,B,Low,0,74.0,NORTE
SYN001820,108107,2024-03-01,2023-12-31,23643.0,0.05394239309732267,0,716.0,Contado,-61,1521,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,45,M,0.0,1,Sin_dato,B,Mid,0,81.0,ESTE
SYN001821,104428,2024-01-10,2023-12-31,27822.0,-0.22079110056789591,1,398.0,Otros,-10,1470,1,0,0,0,0,0,1,0,0.0,0.0,124.0,0,0,0,0,0.0,0.0,0.0,0.0,36,M,35353.0,0,E,B,Mid-High,0,85.0,SUR
SYN001822,101004,2024-01-01,2023-12-31,19342.0,0.08987901974976735,0,1526.0,Contado,-1,1461,1,0,0,0,0,0,1,0,0.0,0.0,94.0,0,0,0,0,0.0,0.0,0.0,0.0,32,M,23277.0,0,I,I,Mid-High,0,106.0,CENTRO
SYN001823,106464,2024-03-08,2023-12-31,28667.0,0.21590993127986882,0,1034.0,Otros,-68,1528,1,0,0,0,0,0,1,0,0.0,0.0,13.0,0,0,0,0,0.0,0.0,0.0,0.0,50,M,29838.0,0,C,H,Mid,1,85.0,CENTRO
SYN001824,107837,2024-03-29,2023-12-31,29998.0,-0.07357323821588106,1,2668.0,Financiera Marca,-89,1549,1,0,0,1,0,0,1,0,0.0,0.0,147.0,0,0,0,0,0.0,0.0,0.0,0.0,45,M,33807.0,0,E,H,Mid,0,85.0,SUR
SYN001826,107184,2024-03-15,2023-12-31,22327.0,-0.0969610785148027,1,2444.0,Contado,-75,1535,1,0,0,0,0,0,1,0,0.0,0.0,89.0,0,0,0,0,0.0,0.0,0.0,0.0,60,M,29009.0,0,D,B,Mid,0,106.0,ESTE
SYN001827,100069,2024-01-17,2023-12-31,29584.0,-0.068309221200649,1,2472.0,Otros,-17,1477,1,0,0,0,0,0,1,0,0.0,0.0,135.0,0,1,0,0,0.0,0.0,0.0,0.0,27,M,31054.0,0,G,C,Low,0,78.0,ESTE
SYN001829,105274,2024-03-23,2023-12-31,33588.0,0.22366291532690247,0,994.0,Otros,-83,1543,1,0,0,0,0,0,1,0,0.0,0.0,14.0,0,0,0,0,0.0,0.0,0.0,0.0,26,M,28809.0,0,D,B,High,0,74.0,CENTRO
SYN001831,101797,2024-01-15,2023-12-31,19552.0,0.01164075286415712,0,3075.0,Contado,-15,1475,1,1,0,0,1,0,1,0,0.0,0.0,86.0,0,0,0,0,0.0,0.0,0.0,0.0,68,M,23193.0,0,H,D,Low,0,104.0,CENTRO
SYN001832,105449,2024-01-23,2023-12-31,27379.0,0.1960155593703203,0,1521.0,Financiera Marca,-23,1483,1,1,1,0,0,0,1,0,0.0,0.0,45.0,0,0,0,0,0.0,0.0,0.0,0.0,55,F,0.0,1,D,H,Mid,0,85.0,NORTE
SYN001833,102534,2024-03-08,2023-12-31,28405.0,0.20930047526843867,0,1210.0,Financiera Marca,-68,1528,1,0,0,0,0,0,1,0,0.0,0.0,112.0,0,1,0,0,0.0,0.0,0.0,0.0,44,F,25914.0,0,I,I,High,0,117.0,CENTRO
SYN001834,103353,2024-03-11,2023-12-31,26389.0,-0.03795445071810224,1,1377.0,Contado,-71,1531,1,0,0,0,0,0,1,0,0.0,0.0,98.0,0,0,0,0,0.0,0.0,0.0,0.0,41,M,27149.0,0,B,I,Mid-High,0,106.0,SUR
SYN001835,106585,2024-01-20,2023-12-31,29386.0,0.015192608725243313,0,0.0,Contado,-20,1480,1,0,0,0,0,0,1,0,0.0,0.0,96.0,0,0,0,0,0.0,0.0,0.0,0.0,30,M,27671.0,0,B,B,Mid-High,0,85.0,CENTRO
SYN001836,100410,2024-02-08,2023-12-31,18275.0,0.09721313269493843,0,1294.0,Contado,-39,1499,1,0,0,0,1,0,1,0,0.0,0.0,96.0,0,0,0,0,0.0,0.0,0.0,0.0,48,M,18488.0,0,K,I,Mid,1,106.0,ESTE
SYN001837,100667,2024-02-27,2023-12-31,30131.0,-0.04984567389067738,1,1966.0,Contado,-58,1518,1,1,0,0,1,0,1,0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,29,M,27519.0,0,B,J,Mid,0,123.0,NORTE
SYN001839,104800,2024-01-14,2023-12-31,33726.0,0.2118060250252031,0,1399.0,Financiera Marca,-14,1474,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,29,M,0.0,1,Sin_dato,I,High,0,117.0,SUR
SYN001840,100436,2024-03-10,2023-12-31,20470.0,0.10006839276990719,0,1421.0,Financiera Marca,-70,1530,1,1,1,0,0,0,1,0,0.0,0.0,133.0,0,0,0,0,0.0,0.0,0.0,0.0,41,M,33257.0,0,D,A,Mid-High,0,48.0,SUR
SYN001841,101623,2024-03-13,2023-12-31,34791.0,0.22494351987582997,0,994.0,Contado,-73,1533,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,51,M,36972.0,0,Sin_dato,C,Low,0,78.0,CENTRO
SYN001842,101946,2024-01-11,2023-12-31,22056.0,0.05887649619151251,0,2459.0,Contado,-11,1471,1,1,0,0,1,0,1,0,0.0,0.0,59.0,0,0,0,0,0.0,0.0,0.0,0.0,67,M,27514.0,0,F,H,Mid,0,85.0,CENTRO
SYN001843,101805,2024-02-29,2023-12-31,18751.0,0.12858300890619168,0,746.0,Otros,-60,1520,1,0,0,0,0,0,1,0,0.0,0.0,185.0,0,0,0,0,0.0,0.0,0.0,0.0,45,M,33179.0,0,A,E,Mid,0,89.0,NORTE
SYN001844,107594,2024-02-17,2023-12-31,26044.0,0.11972776839195208,0,1364.0,Otros,-48,1508,1,0,0,0,0,0,1,0,0.0,0.0,96.0,0,0,0,0,0.0,0.0,0.0,0.0,57,M,25841.0,0,C,I,Mid-High,0,106.0,CENTRO
SYN001848,103814,2024-03-11,2023-12-31,21531.0,0.1341869862059356,0,773.0,Financiera Marca,-71,1531,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,56,M,0.0,1,Sin_dato,A,Low,0,53.0,ESTE
SYN001849,101798,2024-01-28,2023-12-31,22592.0,-0.05424796388101983,1,1511.0,Contado,-28,1488,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,54,F,0.0,1,Sin_dato,D,Mid-High,0,106.0,CENTRO
SYN001852,103855,2024-03-25,2023-12-31,20089.0,0.12191597391607348,0,951.0,Contado,-85,1545,1,0,0,0,0,0,1,0,0.0,0.0,71.0,0,0,0,0,0.0,0.0,0.0,0.0,50,F,23008.0,0,J,H,Mid,0,85.0,CENTRO
SYN001853,105133,2024-02-07,2023-12-31,17391.0,0.14443907768385947,0,398.0,Contado,-38,1498,1,0,0,0,0,0,1,0,0.0,0.0,111.0,0,0,0,0,0.0,0.0,0.0,0.0,41,M,27317.0,0,G,H,Mid,0,85.0,ESTE
SYN001854,106616,2024-02-25,2023-12-31,19709.0,0.1010771728651885,0,1339.0,Financiera Marca,-56,1516,1,1,1,0,0,0,1,0,0.0,0.0,136.0,0,0,0,0,0.0,0.0,0.0,0.0,31,M,25115.0,0,C,A,Mid-High,0,64.0,CENTRO
SYN001855,106664,2024-01-26,2023-12-31,18694.0,0.1039210441853001,0,1204.0,Contado,-26,1486,1,0,0,0,0,0,1,0,0.0,0.0,77.0,0,0,0,0,0.0,0.0,0.0,0.0,51,M,27906.0,0,B,B,Mid-High,0,106.0,SUR
SYN001856,107518,2024-01-30,2023-12-31,29446.0,0.20469911023568566,0,1399.0,Financiera Marca,-30,1490,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,34,M,0.0,1,Sin_dato,I,Mid-High,0,106.0,CENTRO
SYN001857,106881,2024-03-19,2023-12-31,12249.0,0.08097069148501918,0,500.0,Contado,-79,1539,1,0,0,0,0,0,1,0,0.0,0.0,62.0,0,0,0,0,0.0,0.0,0.0,0.0,55,F,25756.0,0,H,I,Mid-High,0,117.0,SUR
SYN001858,106831,2024-02-21,2023-12-31,26871.0,-0.05646086859439545,1,1904.0,Financiera Marca,-52,1512,1,1,1,1,0,0,1,0,0.0,0.0,122.0,0,0,0,0,0.0,0.0,0.0,0.0,64,M,27410.0,0,E,I,Mid,1,124.0,SUR
SYN001859,103645,2024-03-18,2023-12-31,26448.0,0.22780512704174227,0,620.0,Contado,-78,1538,1,1,0,0,1,0,1,0,0.0,0.0,139.0,0,0,0,0,0.0,0.0,0.0,0.0,45,F,24961.0,0,C,B,Mid-High,0,71.0,ESTE
SYN001861,104143,2024-02-29,2023-12-31,20089.0,0.09722584498979542,0,1447.0,Contado,-60,1520,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,54,M,0.0,1,Sin_dato,A,Mid-High,0,64.0,ESTE
SYN001862,103525,2024-01-20,2023-12-31,24865.0,0.1316295998391313,0,995.0,Contado,-20,1480,1,1,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,30,M,0.0,1,U,B,Low,0,74.0,SUR
SYN001863,101020,2024-02-28,2023-12-31,22317.0,0.05151454048483219,0,716.0,Contado,-59,1519,1,0,0,0,0,0,1,0,0.0,0.0,113.0,0,0,0,0,0.0,0.0,0.0,0.0,22,M,24964.0,0,H,I,Mid,0,106.0,ESTE
SYN001864,106925,2024-02-22,2023-12-31,25079.0,0.13724032058694524,0,865.0,Contado,-53,1513,1,1,0,0,0,0,1,0,0.0,0.0,149.0,0,0,0,0,0.0,0.0,0.0,0.0,34,M,33062.0,0,A,B,Mid-High,0,85.0,CENTRO
SYN001867,100864,2024-01-05,2023-12-31,13797.0,0.02442052620134812,0,1375.0,Financiera Marca,-5,1465,1,0,0,0,0,0,1,0,0.0,0.0,19.0,0,0,0,0,0.0,0.0,0.0,0.0,52,M,32741.0,0,D,A,Mid-High,0,64.0,SUR
SYN001868,105699,2024-01-05,2023-12-31,21284.0,0.12644709641044918,0,926.0,Financiera Marca,-5,1465,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,38,M,0.0,1,Sin_dato,D,High,0,110.0,ESTE
SYN001869,101584,2024-01-31,2023-12-31,33579.0,-0.06063849429703089,1,2582.0,Financiera Marca,-31,1491,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,43,M,0.0,1,Sin_dato,I,Mid,1,136.0,ESTE
SYN001870,106215,2024-03-01,2023-12-31,25514.0,0.21194246296151134,0,994.0,Financiera Marca,-61,1521,1,1,1,1,0,0,1,0,0.0,0.0,88.0,0,0,0,0,0.0,0.0,0.0,0.0,29,F,27879.0,0,D,I,Mid,1,124.0,CENTRO
SYN001871,107812,2024-02-29,2023-12-31,20671.0,0.04806782448841372,0,716.0,Contado,-60,1520,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,37,M,0.0,1,Sin_dato,B,Mid-High,0,106.0,CENTRO
SYN001872,103899,2024-02-15,2023-12-31,27332.0,0.21372201082979658,0,1034.0,Otros,-46,1506,1,0,0,0,1,0,1,0,0.0,0.0,89.0,0,0,0,0,0.0,0.0,0.0,0.0,54,M,25457.0,0,H,D,Mid,0,120.0,NORTE
SYN001873,104922,2024-03-22,2023-12-31,33725.0,0.22494025203854706,0,956.0,Contado,-82,1542,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,46,M,0.0,1,Sin_dato,I,Mid-High,0,106.0,CENTRO
SYN001874,105877,2024-03-29,2023-12-31,25893.0,-0.05137836480902174,1,1694.0,Prestamo Bancario,-89,1549,1,0,0,0,1,0,1,0,0.0,0.0,68.0,0,0,0,0,0.0,0.0,0.0,0.0,48,F,22541.0,0,I,H,Mid,0,74.0,CENTRO
SYN001875,103486,2024-03-25,2023-12-31,15195.0,0.048155972359328725,0,1179.0,Financiera Marca,-85,1545,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,31,F,0.0,1,Sin_dato,H,Mid,0,74.0,CENTRO
SYN001876,103324,2024-02-21,2023-12-31,27379.0,0.14122904415793125,0,3021.0,Financiera Marca,-52,1512,1,1,1,0,0,0,1,0,0.0,0.0,134.0,0,0,0,0,0.0,0.0,0.0,0.0,31,M,36038.0,0,A,I,High,0,106.0,CENTRO
SYN001877,101191,2024-02-27,2023-12-31,14684.0,0.09112367202397166,0,500.0,Otros,-58,1518,1,1,0,0,0,0,1,0,0.0,0.0,116.0,0,0,0,0,0.0,0.0,0.0,0.0,40,F,24607.0,0,C,B,Mid,0,85.0,CENTRO
SYN001878,106064,2024-03-12,2023-12-31,12671.0,0.10053034488201404,0,278.0,Contado,-72,1532,1,0,0,0,0,0,1,0,0.0,0.0,113.0,0,1,0,0,0.0,0.0,0.0,0.0,38,F,35480.0,0,E,C,Low,0,78.0,SUR
SYN001879,102490,2024-02-03,2023-12-31,12656.0,0.08199115044247789,0,512.0,Contado,-34,1494,1,0,0,0,0,0,1,0,0.0,0.0,164.0,0,0,0,0,0.0,0.0,0.0,0.0,21,M,25754.0,0,H,H,Mid,0,85.0,CENTRO
SYN001880,105793,2024-03-12,2023-12-31,29149.0,0.21802257367319636,0,994.0,Otros,-72,1532,1,0,0,0,0,0,1,0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,42,M,25456.0,0,H,B,Low,0,74.0,NORTE
SYN001881,104423,2024-03-07,2023-12-31,11004.0,0.09221828426026898,0,300.0,Contado,-67,1527,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,78,F,0.0,1,Sin_dato,B,Mid,0,106.0,ESTE
SYN001882,101575,2024-02-06,2023-12-31,27379.0,0.1960155593703203,0,1521.0,Financiera Marca,-37,1497,1,1,1,0,0,0,1,0,0.0,0.0,12.0,0,0,0,0,0.0,0.0,0.0,0.0,57,F,31429.0,0,C,C,Mid-High,0,78.0,CENTRO
SYN001883,106917,2024-03-09,2023-12-31,28206.0,0.1992944763525491,0,1482.0,Financiera Marca,-69,1529,1,1,1,0,0,0,1,0,0.0,0.0,116.0,0,0,0,0,0.0,0.0,0.0,0.0,42,F,37765.0,0,A,B,Mid-High,0,106.0,ESTE
SYN001885,104725,2024-02-22,2023-12-31,22399.0,-0.10492164828786998,1,2631.0,Contado,-53,1513,1,0,0,0,0,0,1,0,0.0,0.0,75.0,0,0,0,0,0.0,0.0,0.0,0.0,38,F,25756.0,0,H,I,Mid-High,0,106.0,CENTRO
SYN001886,105363,2024-02-04,2023-12-31,24456.0,-0.027371197252208046,1,999.0,Contado,-35,1495,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,36,M,27510.0,0,U,K,Mid,1,193.0,CENTRO
