code,pvp,margen_relativo,margen_eur_negativo,coste_venta_no_impuestos,forma_pago,dias_desde_compra,tenure_days,days_last_service,en_garantia,ext_garantia_tiene,ext_garantia_financiera,garantia_dias_restantes,mantenimiento_gratuito,seguro_bateria_largo_plazo,sin_revisiones,revisiones,km_ultima_revision,km_medio_por_revision,encuesta_cliente_zona_taller,tiene_queja,lead_compra,fue_lead,frequency_total,ticket_avg,service_interval_mean_days,service_interval_std_days,edad,genero,renta_media_estimada,renta_desconocida,status_social,modelo,equipamiento,es_electrico,kw,zona
SYN000142,13301.0,0.052206601007443044,0,947.0,Contado,37,0.0,0,1,0,0,1423,0,0,1,0,0.0,0.0,214.0,0,0,0,0.0,13301.0,0.0,0.0,40,F,32518.0,0,A,B,High,0,74.0,CENTRO
SYN000143,27626.0,-0.05731050459711866,1,1988.0,Otros,86,0.0,0,1,0,0,1374,0,1,1,0,0.0,0.0,124.0,0,0,0,0.0,27626.0,0.0,0.0,53,M,28116.0,0,G,D,Mid-High,0,106.0,ESTE
SYN000144,34808.0,-0.22493622155826246,1,705.0,Prestamo Bancario,64,0.0,0,1,1,0,1396,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,34808.0,0.0,0.0,37,F,23866.0,0,Sin_dato,J,Mid,0,123.0,ESTE
SYN000146,30330.0,0.21836564457632707,0,1034.0,Contado,16,0.0,0,1,0,0,1444,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,30330.0,0.0,0.0,65,M,0.0,1,Sin_dato,I,Mid,0,106.0,NORTE
SYN000147,28405.0,0.25189860939975356,0,0.0,Contado,42,0.0,0,1,0,0,1418,0,1,1,0,0.0,0.0,0.0,0,0,0,0.0,28405.0,0.0,0.0,38,M,0.0,1,Sin_dato,I,Mid-High,0,106.0,NORTE
SYN000148,23744.0,-0.14303697776280325,1,3709.0,Financiera Marca,42,0.0,0,1,1,1,1418,0,0,1,0,0.0,0.0,116.0,0,0,0,0.0,23744.0,0.0,0.0,61,M,27406.0,0,K,I,High,1,106.0,CENTRO
SYN000149,13094.0,0.07193905605620896,0,670.0,Otros,59,0.0,0,1,0,0,1401,0,0,1,0,0.0,0.0,16.0,0,0,0,0.0,13094.0,0.0,0.0,77,M,27315.0,0,B,K,Mid,1,193.0,CENTRO
SYN000150,34974.0,0.2251306684965975,0,994.0,Contado,16,0.0,0,1,0,0,1444,0,0,1,0,0.0,0.0,118.0,0,0,0,0.0,34974.0,0.0,0.0,41,M,24899.0,0,C,I,High,0,106.0,ESTE
SYN000151,22086.0,0.10364167345829939,0,1474.0,Financiera Marca,16,0.0,0,1,1,1,1444,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,22086.0,0.0,0.0,44,M,0.0,1,Sin_dato,B,Mid,0,85.0,ESTE
SYN000152,22764.0,-0.050964241785275,1,2169.0,Contado,79,0.0,0,1,1,0,1381,0,0,1,0,0.0,0.0,13.0,0,0,0,0.0,22764.0,0.0,0.0,46,M,30289.0,0,C,E,Mid,0,89.0,CENTRO
SYN000153,19453.0,0.12448516938261452,0,863.0,Contado,44,0.0,0,1,0,0,1416,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,19453.0,0.0,0.0,35,Desconocido,0.0,1,Sin_dato,I,Mid,1,124.0,ESTE
SYN000154,17809.0,0.07964736930765344,0,864.0,Contado,31,0.0,0,1,0,0,1429,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,17809.0,0.0,0.0,25,M,0.0,1,Sin_dato,C,Mid-High,0,78.0,ESTE
SYN000155,27147.0,0.014490735624562566,0,0.0,Otros,50,0.0,0,1,0,0,1410,0,0,1,0,0.0,0.0,177.0,0,0,0,0.0,27147.0,0.0,0.0,42,F,27128.0,0,B,D,Mid,0,99.0,CENTRO
SYN000157,19614.0,0.1204680330376262,0,951.0,Otros,25,0.0,0,1,0,0,1435,0,0,1,0,0.0,0.0,99.0,0,0,0,0.0,19614.0,0.0,0.0,36,F,27557.0,0,B,A,Low,0,53.0,CENTRO
SYN000158,21610.0,0.1337593706617307,0,786.0,Financiera Marca,11,0.0,0,1,0,0,1449,0,0,1,0,0.0,0.0,96.0,0,0,0,0.0,21610.0,0.0,0.0,40,M,24778.0,0,H,I,Mid,1,124.0,SUR
SYN000160,21990.0,0.06883037744429285,0,2232.0,Financiera Marca,82,0.0,0,1,0,0,1378,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,21990.0,0.0,0.0,46,M,0.0,1,Sin_dato,B,Mid,0,85.0,CENTRO
SYN000161,29194.0,0.2180886483524012,0,994.0,Otros,21,0.0,0,1,0,0,1439,0,0,1,0,0.0,0.0,9.0,0,0,0,0.0,29194.0,0.0,0.0,40,M,27989.0,0,D,I,High,1,106.0,CENTRO
SYN000163,26002.0,0.18862856703330513,0,1624.0,Financiera Marca,24,0.0,0,1,1,1,1436,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,26002.0,0.0,0.0,28,M,20826.0,0,Sin_dato,B,Mid,0,74.0,NORTE
SYN000165,22948.0,0.18522485619661844,0,1482.0,Financiera Marca,59,0.0,0,1,1,1,1401,0,0,1,0,0.0,0.0,99.0,0,1,0,0.0,22948.0,0.0,0.0,53,M,27709.0,0,B,B,Mid-High,0,85.0,CENTRO
SYN000166,21553.0,0.012100867628636386,0,0.0,Contado,37,0.0,0,1,1,0,1423,0,1,1,0,0.0,0.0,59.0,0,0,0,0.0,21553.0,0.0,0.0,42,M,21563.0,0,I,D,Low,0,104.0,NORTE
SYN000167,25049.0,0.024897201485089223,0,1501.0,Contado,65,0.0,0,1,1,0,1395,0,0,1,0,0.0,0.0,57.0,0,0,0,0.0,25049.0,0.0,0.0,52,M,0.0,1,K,B,High,0,74.0,CENTRO
SYN000168,26838.0,0.21285751546314927,0,1034.0,Otros,39,0.0,0,1,0,0,1421,0,0,1,0,0.0,0.0,46.0,0,0,0,0.0,26838.0,0.0,0.0,47,F,0.0,1,B,D,Low,0,99.0,CENTRO
SYN000169,27160.0,-0.08057106038291605,1,2582.0,Financiera Marca,69,0.0,0,1,0,0,1391,1,0,1,0,0.0,0.0,171.0,0,0,0,0.0,27160.0,0.0,0.0,53,M,33217.0,0,D,I,Mid-High,0,117.0,CENTRO
SYN000170,17723.0,0.11596625853410822,0,915.0,Otros,1,0.0,0,1,0,0,1459,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,17723.0,0.0,0.0,52,M,27354.0,0,U,C,Mid,0,101.0,CENTRO
SYN000171,30078.0,-0.033551100472105855,1,1472.0,Contado,89,0.0,0,1,0,0,1371,0,0,1,0,0.0,0.0,94.0,0,0,0,0.0,30078.0,0.0,0.0,41,M,31182.0,0,B,B,Mid,0,81.0,CENTRO
SYN000172,18579.0,0.13837127940147478,0,555.0,Contado,6,0.0,0,1,0,0,1454,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,18579.0,0.0,0.0,20,M,0.0,1,Sin_dato,D,Low,0,86.0,SUR
SYN000174,17118.0,0.08285664213109008,0,1442.0,Contado,56,0.0,0,1,0,0,1404,0,0,1,0,0.0,0.0,85.0,0,0,0,0.0,17118.0,0.0,0.0,54,M,23685.0,0,E,H,Mid,0,85.0,CENTRO
SYN000175,15480.0,0.030507751937984495,0,1479.0,Financiera Marca,52,0.0,0,1,1,1,1408,1,0,1,0,0.0,0.0,119.0,0,0,0,0.0,15480.0,0.0,0.0,37,M,27202.0,0,E,D,Mid-High,0,106.0,CENTRO
SYN000176,31658.0,0.2528030829490176,0,0.0,Contado,28,0.0,0,1,0,0,1432,0,0,1,0,0.0,0.0,58.0,0,0,0,0.0,31658.0,0.0,0.0,53,M,23513.0,0,H,B,Mid-High,0,85.0,NORTE
SYN000177,23496.0,-0.0717628532516173,1,1993.0,Otros,63,0.0,0,1,0,0,1397,0,0,1,0,0.0,0.0,87.0,0,0,0,0.0,23496.0,0.0,0.0,46,M,21824.0,0,I,B,Mid,0,77.0,CENTRO
SYN000179,22535.0,-0.02289416463279343,1,800.0,Contado,23,0.0,0,1,0,0,1437,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,22535.0,0.0,0.0,38,M,0.0,1,Sin_dato,I,Mid-High,0,117.0,NORTE
SYN000180,19861.0,0.10738331403252604,0,1226.0,Otros,49,0.0,0,1,0,0,1411,0,1,1,0,0.0,0.0,11.0,0,1,0,0.0,19861.0,0.0,0.0,32,M,35206.0,0,E,B,Mid,0,106.0,SUR
SYN000183,24366.0,0.13240991545596323,0,951.0,Otros,29,0.0,0,1,0,0,1431,0,1,1,0,0.0,0.0,97.0,0,0,0,0.0,24366.0,0.0,0.0,41,M,25784.0,0,H,B,Mid,0,85.0,ESTE
SYN000184,24342.0,-0.13746158902308767,1,3673.0,Contado,24,0.0,0,1,1,0,1436,0,1,1,0,0.0,0.0,89.0,0,0,0,0.0,24342.0,0.0,0.0,45,Desconocido,28086.0,0,C,B,Mid,0,85.0,CENTRO
SYN000185,30330.0,0.21836564457632707,0,1034.0,Contado,35,0.0,0,1,0,0,1425,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,30330.0,0.0,0.0,65,M,0.0,1,Sin_dato,B,Low,0,74.0,NORTE
SYN000187,32392.0,-0.06638398369967893,1,2668.0,Financiera Marca,52,0.0,0,1,0,0,1408,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,32392.0,0.0,0.0,53,M,37777.0,0,Sin_dato,I,High,0,117.0,CENTRO
SYN000188,27959.0,0.21477556421903501,0,1034.0,Otros,13,0.0,0,1,0,0,1447,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,27959.0,0.0,0.0,29,F,0.0,1,Sin_dato,B,Mid,0,77.0,SUR
SYN000190,25514.0,0.2080230461707298,0,1094.0,Otros,25,0.0,0,1,1,0,1435,0,0,1,0,0.0,0.0,5.0,0,0,0,0.0,25514.0,0.0,0.0,28,M,22920.0,0,F,I,High,0,117.0,CENTRO
SYN000191,25316.0,0.1179459630273345,0,1364.0,Contado,86,0.0,0,1,0,0,1374,0,0,1,0,0.0,0.0,112.0,0,0,0,0.0,25316.0,0.0,0.0,58,M,37104.0,0,A,I,Mid-High,0,106.0,CENTRO
SYN000192,23891.0,0.1314298271315558,0,951.0,Contado,12,0.0,0,1,0,0,1448,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,23891.0,0.0,0.0,25,M,0.0,1,Sin_dato,I,Mid,0,106.0,SUR
SYN000194,16683.0,0.08915063238026734,0,1294.0,Contado,54,0.0,0,1,0,0,1406,0,0,1,0,0.0,0.0,214.0,0,0,0,0.0,16683.0,0.0,0.0,48,M,26104.0,0,G,D,Mid-High,0,106.0,ESTE
SYN000195,26582.0,0.0012410653825897225,0,347.0,Contado,90,0.0,0,1,0,0,1370,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,26582.0,0.0,0.0,58,M,0.0,1,Sin_dato,D,Mid,0,120.0,CENTRO
SYN000196,20841.0,0.1250328679046111,0,931.0,Contado,34,0.0,0,1,0,0,1426,0,0,1,0,0.0,0.0,9.0,0,0,0,0.0,20841.0,0.0,0.0,44,M,27506.0,0,D,C,Mid,0,81.0,CENTRO
SYN000198,22353.0,0.012515993378964791,0,0.0,Contado,74,0.0,0,1,1,0,1386,0,0,1,0,0.0,0.0,98.0,0,0,0,0.0,22353.0,0.0,0.0,34,F,25068.0,0,H,B,High,0,77.0,ESTE
SYN000199,15094.0,0.04653305949383861,0,1194.0,Contado,4,0.0,0,1,1,0,1456,0,0,1,0,0.0,0.0,117.0,0,0,0,0.0,15094.0,0.0,0.0,31,F,33818.0,0,E,B,Low,0,101.0,CENTRO
SYN000200,25316.0,0.1179459630273345,0,1364.0,Contado,38,0.0,0,1,0,0,1422,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,25316.0,0.0,0.0,37,F,0.0,1,Sin_dato,B,Mid-High,0,77.0,CENTRO
SYN000201,17809.0,0.0619596833061935,0,1179.0,Financiera Marca,7,0.0,0,1,1,0,1453,1,0,1,0,0.0,0.0,134.0,0,0,0,0.0,17809.0,0.0,0.0,51,M,36038.0,0,A,I,High,0,106.0,CENTRO
SYN000202,32990.0,-0.20507790239466506,1,0.0,Contado,49,0.0,0,1,0,0,1411,0,1,1,0,0.0,0.0,0.0,0,0,0,0.0,32990.0,0.0,0.0,55,M,0.0,1,Sin_dato,A,Mid-High,0,48.0,CENTRO
SYN000204,14933.0,0.0805913078416929,0,670.0,Contado,62,0.0,0,1,0,0,1398,0,0,1,0,0.0,0.0,84.0,0,1,0,0.0,14933.0,0.0,0.0,34,M,30429.0,0,B,A,Mid-High,0,64.0,SUR
SYN000205,28667.0,0.20178218857920255,0,1439.0,Financiera Marca,46,0.0,0,1,0,0,1414,1,0,1,0,0.0,0.0,83.0,0,0,0,0.0,28667.0,0.0,0.0,33,M,18522.0,0,K,D,Mid-High,0,106.0,CENTRO
SYN000206,31208.0,-0.20551076647013586,1,0.0,Prestamo Bancario,86,0.0,0,1,1,0,1374,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,31208.0,0.0,0.0,26,M,0.0,1,Sin_dato,I,Mid-High,0,106.0,CENTRO
SYN000208,27945.0,0.12394381821434962,0,1364.0,Contado,22,0.0,0,1,0,0,1438,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,27945.0,0.0,0.0,41,M,0.0,1,Sin_dato,B,Mid-High,0,85.0,CENTRO
SYN000209,28667.0,0.2054449366867827,0,1334.0,Otros,87,0.0,0,1,1,1,1373,0,0,1,0,0.0,0.0,152.0,0,0,0,0.0,28667.0,0.0,0.0,35,M,29792.0,0,C,E,Mid,0,89.0,CENTRO
SYN000210,26215.0,-0.08886896814800686,1,2701.0,Contado,90,0.0,0,1,1,0,1370,0,0,1,0,0.0,0.0,99.0,0,0,0,0.0,26215.0,0.0,0.0,35,M,26451.0,0,B,D,High,0,110.0,SUR
SYN000211,12195.0,0.07618942189421894,0,555.0,Otros,73,0.0,0,1,0,0,1387,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,12195.0,0.0,0.0,36,F,0.0,1,Sin_dato,D,High,0,106.0,CENTRO
SYN000212,23416.0,0.09616031773146566,0,1753.0,Financiera Marca,25,0.0,0,1,1,1,1435,0,0,1,0,0.0,0.0,113.0,0,0,0,0.0,23416.0,0.0,0.0,33,M,37748.0,0,A,E,Mid,0,89.0,ESTE
SYN000213,28161.0,0.21652533645822236,0,994.0,Contado,38,0.0,0,1,0,0,1422,0,0,1,0,0.0,0.0,115.0,0,1,0,0.0,28161.0,0.0,0.0,33,F,37075.0,0,A,B,Mid-High,0,85.0,CENTRO
SYN000214,22327.0,-0.13086621579253818,1,3201.0,Otros,56,0.0,0,1,0,0,1404,0,0,1,0,0.0,0.0,99.0,0,0,0,0.0,22327.0,0.0,0.0,32,M,21305.0,0,I,B,High,0,74.0,ESTE
SYN000215,24482.0,-0.02645943958826893,1,978.0,Contado,84,0.0,0,1,0,0,1376,0,1,1,0,0.0,0.0,153.0,0,0,0,0.0,24482.0,0.0,0.0,77,F,25756.0,0,H,B,Mid-High,0,85.0,CENTRO
SYN000216,33675.0,-0.21798990348923536,1,440.0,Contado,28,0.0,0,1,1,0,1432,0,0,1,0,0.0,0.0,187.0,0,0,0,0.0,33675.0,0.0,0.0,48,M,26463.0,0,H,B,Mid,0,81.0,CENTRO
SYN000217,25004.0,-0.055007598784194534,1,1718.0,Contado,77,0.0,0,1,0,0,1383,0,0,1,0,0.0,0.0,12.0,0,0,0,0.0,25004.0,0.0,0.0,48,M,25663.0,0,I,B,Mid-High,0,85.0,SUR
SYN000218,27379.0,0.2138029146426093,0,1034.0,Otros,39,0.0,0,1,0,0,1421,0,0,1,0,0.0,0.0,13.0,0,0,0,0.0,27379.0,0.0,0.0,45,F,37550.0,0,A,I,High,1,106.0,ESTE
SYN000219,10528.0,0.11845364741641337,0,0.0,Contado,73,0.0,0,1,0,0,1387,0,0,1,0,0.0,0.0,48.0,0,0,0,0.0,10528.0,0.0,0.0,39,F,0.0,1,H,A,Mid-High,0,64.0,SUR
SYN000220,25857.0,0.12504234830026684,0,1215.0,Otros,33,0.0,0,1,1,1,1427,0,0,1,0,0.0,0.0,1.0,0,0,0,0.0,25857.0,0.0,0.0,76,M,21163.0,0,I,H,Mid,0,85.0,CENTRO
SYN000221,22960.0,0.1347051393728223,0,829.0,Contado,34,0.0,0,1,1,0,1426,0,0,1,0,0.0,0.0,147.0,0,0,0,0.0,22960.0,0.0,0.0,48,F,29839.0,0,C,D,Low,0,86.0,CENTRO
SYN000222,22327.0,-0.12831325301204818,1,3144.0,Contado,14,0.0,0,1,0,0,1446,0,1,1,0,0.0,0.0,0.0,0,0,0,0.0,22327.0,0.0,0.0,35,M,0.0,1,Sin_dato,D,High,0,110.0,CENTRO
SYN000223,23293.0,-0.07100674022238442,1,1956.0,Otros,41,0.0,0,1,0,0,1419,0,0,1,0,0.0,0.0,65.0,0,0,0,0.0,23293.0,0.0,0.0,55,M,25125.0,0,F,D,Mid-High,0,106.0,ESTE
SYN000224,19221.0,0.08976952291764216,0,1517.0,Contado,67,0.0,0,1,0,0,1393,0,1,1,0,0.0,0.0,48.0,0,0,0,0.0,19221.0,0.0,0.0,44,M,0.0,1,K,I,High,1,106.0,NORTE
SYN000225,28405.0,0.25189860939975356,0,0.0,Financiera Marca,49,0.0,0,1,1,0,1411,0,0,1,0,0.0,0.0,97.0,0,0,0,0.0,28405.0,0.0,0.0,39,F,32076.0,0,C,H,Mid,0,74.0,CENTRO
SYN000226,27147.0,0.014490735624562566,0,0.0,Contado,61,0.0,0,1,0,0,1399,0,0,1,0,0.0,0.0,121.0,0,0,0,0.0,27147.0,0.0,0.0,37,M,26096.0,0,E,I,Mid,1,124.0,ESTE
SYN000227,26624.0,0.19726111778846153,0,1439.0,Financiera Marca,46,0.0,0,1,0,0,1414,1,0,1,0,0.0,0.0,194.0,0,0,0,0.0,26624.0,0.0,0.0,51,F,31335.0,0,B,I,Mid-High,0,106.0,ESTE
SYN000228,20671.0,0.03282908422427556,0,1031.0,Financiera Marca,5,0.0,0,1,1,0,1455,1,0,1,0,0.0,0.0,5.0,0,0,0,0.0,20671.0,0.0,0.0,35,F,27701.0,0,F,I,Mid-High,0,106.0,CENTRO
SYN000231,20671.0,0.03282908422427556,0,1031.0,Financiera Marca,40,0.0,0,1,0,0,1420,1,0,1,0,0.0,0.0,11.0,0,1,0,0.0,20671.0,0.0,0.0,57,M,27700.0,0,B,I,Mid-High,0,106.0,ESTE
SYN000232,18474.0,0.10938237523005305,0,1086.0,Otros,62,0.0,0,1,1,1,1398,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,18474.0,0.0,0.0,53,F,0.0,1,Sin_dato,D,Low,0,89.0,CENTRO
SYN000233,20089.0,0.09130220518691821,0,1566.0,Financiera Marca,18,0.0,0,1,1,1,1442,1,0,1,0,0.0,0.0,14.0,0,0,0,0.0,20089.0,0.0,0.0,49,M,26571.0,0,E,I,Mid-High,0,106.0,ESTE
SYN000234,20671.0,0.0432301291664651,0,816.0,Financiera Marca,9,0.0,0,1,1,1,1451,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,20671.0,0.0,0.0,37,M,0.0,1,Sin_dato,B,Mid-High,0,85.0,ESTE
SYN000235,13529.0,0.12372089585335205,0,0.0,Otros,66,0.0,0,1,0,0,1394,0,0,1,0,0.0,0.0,44.0,0,1,0,0.0,13529.0,0.0,0.0,30,F,27702.0,0,F,B,Mid-High,0,77.0,CENTRO
SYN000236,28453.0,0.2155730502934664,0,1034.0,Otros,3,0.0,0,1,0,0,1457,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,28453.0,0.0,0.0,36,M,0.0,1,Sin_dato,D,Low,0,104.0,CENTRO
SYN000237,24862.0,0.013644517737913283,0,0.0,Contado,29,0.0,0,1,1,0,1431,0,0,1,0,0.0,0.0,97.0,0,0,0,0.0,24862.0,0.0,0.0,52,M,29506.0,0,D,B,Mid-High,0,85.0,CENTRO
SYN000238,25671.0,-0.009325308714113202,1,1409.0,Contado,59,0.0,0,1,0,0,1401,0,0,1,0,0.0,0.0,151.0,0,0,0,0.0,25671.0,0.0,0.0,37,M,34336.0,0,D,B,Mid,0,85.0,ESTE
SYN000240,23048.0,0.05288745227351614,0,716.0,Otros,12,0.0,0,1,0,0,1448,0,0,1,0,0.0,0.0,125.0,0,0,0,0.0,23048.0,0.0,0.0,52,F,29000.0,0,E,D,Mid-High,0,106.0,CENTRO
SYN000241,18579.0,0.1189945637547769,0,915.0,Contado,34,0.0,0,1,0,0,1426,0,0,1,0,0.0,0.0,88.0,0,0,0,0.0,18579.0,0.0,0.0,26,F,30618.0,0,C,B,Mid,0,81.0,ESTE
SYN000242,23796.0,0.11387334005715247,0,1364.0,Otros,20,0.0,0,1,0,0,1440,0,0,1,0,0.0,0.0,95.0,0,0,0,0.0,23796.0,0.0,0.0,34,M,25244.0,0,B,D,Mid,0,99.0,ESTE
SYN000243,26838.0,0.21285751546314927,0,1034.0,Otros,27,0.0,0,1,0,0,1433,0,1,1,0,0.0,0.0,99.0,0,1,0,0.0,26838.0,0.0,0.0,33,M,23643.0,0,I,I,Mid-High,0,106.0,ESTE
SYN000245,29080.0,0.21792159559834937,0,994.0,Contado,57,0.0,0,1,0,0,1403,0,0,1,0,0.0,0.0,86.0,0,0,0,0.0,29080.0,0.0,0.0,57,M,20188.0,0,J,I,High,1,106.0,CENTRO
SYN000246,28453.0,0.2155730502934664,0,1034.0,Contado,3,0.0,0,1,0,0,1457,0,1,1,0,0.0,0.0,0.0,0,0,0,0.0,28453.0,0.0,0.0,33,M,0.0,1,Sin_dato,I,Mid-High,0,106.0,ESTE
SYN000247,30330.0,0.20230893504780745,0,1521.0,Financiera Marca,34,0.0,0,1,1,1,1426,0,0,1,0,0.0,0.0,116.0,0,1,0,0.0,30330.0,0.0,0.0,54,M,25273.0,0,I,I,Mid,1,124.0,CENTRO
SYN000248,13301.0,-0.002526125855198857,1,1675.0,Contado,43,0.0,0,1,0,0,1417,0,0,1,0,0.0,0.0,57.0,0,0,0,0.0,13301.0,0.0,0.0,50,F,0.0,1,C,B,Mid,0,81.0,ESTE
SYN000249,22043.0,-0.11212539128067867,1,2744.0,Contado,47,0.0,0,1,0,0,1413,0,0,1,0,0.0,0.0,45.0,0,0,0,0.0,22043.0,0.0,0.0,48,M,0.0,1,B,I,High,0,106.0,CENTRO
SYN000251,28206.0,0.21659575976742537,0,994.0,Contado,35,0.0,0,1,1,0,1425,0,0,1,0,0.0,0.0,136.0,0,0,0,0.0,28206.0,0.0,0.0,49,F,29684.0,0,D,D,Mid-High,0,106.0,ESTE
SYN000252,19099.0,0.07734907586784648,0,1743.0,Contado,56,0.0,0,1,0,0,1404,0,0,1,0,0.0,0.0,93.0,0,0,0,0.0,19099.0,0.0,0.0,41,M,23626.0,0,I,I,High,0,117.0,CENTRO
SYN000253,30377.0,-0.08200513546433157,1,2961.0,Financiera Marca,16,0.0,0,1,1,1,1444,0,0,1,0,0.0,0.0,83.0,0,0,0,0.0,30377.0,0.0,0.0,49,M,30803.0,0,G,D,Low,0,85.0,ESTE
SYN000254,25255.0,-0.06364917838051871,1,1956.0,Contado,87,0.0,0,1,0,0,1373,0,1,1,0,0.0,0.0,11.0,0,0,0,0.0,25255.0,0.0,0.0,28,M,27535.0,0,H,B,Mid-High,0,85.0,ESTE
SYN000255,12957.0,0.12290576522343136,0,0.0,Contado,21,0.0,0,1,0,0,1439,0,0,1,0,0.0,0.0,131.0,0,0,0,0.0,12957.0,0.0,0.0,51,M,33368.0,0,A,H,Mid,0,85.0,CENTRO
SYN000257,21147.0,0.011877807726864332,0,0.0,Contado,28,0.0,0,1,0,0,1432,0,0,1,0,0.0,0.0,149.0,0,0,0,0.0,21147.0,0.0,0.0,48,M,28471.0,0,C,I,High,1,106.0,ESTE
SYN000258,16225.0,0.1294964560862866,0,597.0,Contado,25,0.0,0,1,0,0,1435,0,0,1,0,0.0,0.0,18.0,0,0,0,0.0,16225.0,0.0,0.0,38,M,32098.0,0,A,B,Mid-High,0,85.0,CENTRO
SYN000259,14933.0,0.05199691957409764,0,1097.0,Contado,31,0.0,0,1,0,0,1429,0,0,1,0,0.0,0.0,132.0,0,0,0,0.0,14933.0,0.0,0.0,38,F,28364.0,0,B,I,High,0,106.0,SUR
SYN000260,32990.0,-0.20507790239466506,1,0.0,Contado,46,0.0,0,1,0,0,1414,0,0,1,0,0.0,0.0,68.0,0,0,0,0.0,32990.0,0.0,0.0,30,M,26704.0,0,F,B,Mid,0,81.0,CENTRO
SYN000261,30330.0,0.20501252884932408,0,1439.0,Financiera Marca,64,0.0,0,1,1,0,1396,1,0,1,0,0.0,0.0,0.0,0,1,0,0.0,30330.0,0.0,0.0,33,M,0.0,1,Sin_dato,D,High,0,110.0,ESTE
SYN000263,20671.0,0.03282908422427556,0,1031.0,Financiera Marca,76,0.0,0,1,0,0,1384,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,20671.0,0.0,0.0,39,M,0.0,1,Sin_dato,B,Mid-High,0,77.0,ESTE
SYN000264,27379.0,0.2138029146426093,0,1034.0,Contado,0,0.0,0,1,0,0,1460,0,0,1,0,0.0,0.0,139.0,0,0,0,0.0,27379.0,0.0,0.0,46,F,32825.0,0,D,J,Mid,0,183.0,CENTRO
SYN000265,21147.0,0.011877807726864332,0,0.0,Contado,26,0.0,0,1,1,0,1434,0,0,1,0,0.0,0.0,129.0,0,0,0,0.0,21147.0,0.0,0.0,26,M,28335.0,0,E,J,Mid,0,183.0,CENTRO
SYN000266,26885.0,0.14647275432397247,0,2821.0,Financiera Marca,35,0.0,0,1,1,1,1425,0,0,1,0,0.0,0.0,14.0,0,0,0,0.0,26885.0,0.0,0.0,53,M,33873.0,0,A,H,Mid,0,85.0,SUR
SYN000268,19172.0,0.07513822240767785,0,1793.0,Contado,30,0.0,0,1,0,0,1430,0,0,1,0,0.0,0.0,13.0,0,0,0,0.0,19172.0,0.0,0.0,71,F,31833.0,0,C,B,High,0,74.0,NORTE
SYN000270,34808.0,-0.22493622155826246,1,705.0,Contado,59,0.0,0,1,0,0,1401,0,1,1,0,0.0,0.0,114.0,0,0,0,0.0,34808.0,0.0,0.0,48,M,31561.0,0,E,B,Low,0,74.0,CENTRO
SYN000271,36771.0,0.22686900002719537,0,994.0,Contado,7,0.0,0,1,0,0,1453,0,0,1,0,0.0,0.0,93.0,0,0,0,0.0,36771.0,0.0,0.0,36,M,23051.0,0,D,B,Low,0,101.0,CENTRO
SYN000272,17550.0,0.05241196581196581,0,2019.0,Contado,22,0.0,0,1,1,0,1438,0,1,1,0,0.0,0.0,176.0,0,0,0,0.0,17550.0,0.0,0.0,45,M,33184.0,0,A,I,Mid-High,0,106.0,CENTRO
SYN000274,14672.0,0.09060523446019629,0,507.0,Contado,58,0.0,0,1,0,0,1402,0,0,1,0,0.0,0.0,119.0,0,0,0,0.0,14672.0,0.0,0.0,27,M,25063.0,0,H,I,Mid,1,106.0,ESTE
SYN000275,24685.0,-0.08308567956248733,1,2386.0,Contado,90,0.0,0,1,0,0,1370,0,0,1,0,0.0,0.0,119.0,0,0,0,0.0,24685.0,0.0,0.0,24,M,27870.0,0,C,C,Mid,0,81.0,CENTRO
SYN000276,20470.0,0.12302882266731803,0,951.0,Contado,59,0.0,0,1,0,0,1401,0,0,1,0,0.0,0.0,114.0,0,1,0,0.0,20470.0,0.0,0.0,33,M,24779.0,0,H,H,Mid,0,74.0,ESTE
SYN000277,25316.0,0.0977215989887818,0,1876.0,Financiera Marca,33,0.0,0,1,1,1,1427,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,25316.0,0.0,0.0,48,M,0.0,1,Sin_dato,D,Mid,0,120.0,ESTE
