CODE,Modelo_letra,PVP_original,p_churn,riesgo,valor,segmento,tasa_respuesta,CLTV,accion,descripcion_accion,coste_efectivo_contacto,coste_efectivo_adicional,coste_efectivo_descuento,coste_efectivo_marketing,coste_accion,CLTV_con_accion,ganancia_cltv,ROI
SYN004389,I,27959,0.11582055,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1980.5225518378825,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2122.6301549008867,56.84304122520171,30.02108776751894
SYN007557,C,23687,0.06692022,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1980.2882364050147,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.2144000000000004,1.4144000000000003,2063.2679659971536,33.191891836855575,22.467118097324356
SYN006882,C,23687,0.06695644,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1979.8490370246902,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.2144000000000004,1.4144000000000003,2062.8548509605857,33.202325574358206,22.474494891373162
SYN008715,I,29240,0.115932174,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1979.205089220517,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2121.3502545950587,56.858066149816665,30.029287355280864
SYN007814,I,29240,0.115932174,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1979.205089220517,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2121.3502545950587,56.858066149816665,30.029287355280864
SYN005820,I,28405,0.11596257,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1978.8464768138638,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2121.001850408037,56.86214943766936,30.031515737649723
SYN006049,I,27777,0.116012506,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1978.2575591899963,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2120.429681784984,56.8688490379951,30.035171926432596
SYN005379,I,28405,0.116097406,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1977.2567036319303,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2119.457247910695,56.880217711505885,30.04137617960373
SYN003734,I,28453,0.11614589,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1976.685426415146,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2118.9021692155297,56.886697120153535,30.044912202659642
SYN002339,I,28765,0.116216406,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1975.8547797360923,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2118.095043990289,56.8961057016787,30.05004677018047
SYN000593,C,22994,0.067350164,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1975.0811667683888,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.2144000000000004,1.4144000000000003,2058.3695092479134,33.31533699180982,22.554395497603092
SYN006836,I,28453,0.11638867,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1973.8273083562526,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2116.124827897022,56.919007816307754,30.062545195540135
SYN008416,C,23452,0.067637764,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1971.6062586115975,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.2144000000000004,1.4144000000000003,2055.0997750265315,33.3974065659736,22.6124198006035
SYN003364,I,27379,0.11664007,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1970.872615241658,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2113.2531760638076,56.95222432885985,30.080672521752806
SYN004359,C,21055,0.06776732,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1970.0430320439261,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.2144000000000004,1.4144000000000003,2053.6286449814074,33.43424517499252,22.63846519725149
SYN008245,C,25888,0.067839414,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1969.1737626497443,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.2144000000000004,1.4144000000000003,2052.810533411575,33.45470830473223,22.65293290775751
SYN008616,I,28453,0.11682892,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1968.6562681178627,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2111.0988084047985,56.97701611477433,30.094202201906963
SYN002208,I,27959,0.11694496,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1967.2957550061858,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2109.77620953325,56.9921818108257,30.102478613198915
SYN009350,I,29240,0.11698217,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1966.8597376334503,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2109.352321641362,56.997033603164624,30.105126393344584
SYN006982,I,28667,0.11703521,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1966.2383751324546,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2108.7482268447247,57.00394068490805,30.108895811453856
SYN000266,I,26885,0.11707051,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1965.8249521420425,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2108.3462812763046,57.008531653704814,30.111401251748966
SYN004869,I,28667,0.11711201,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1965.3390544811732,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2107.8738611917743,57.01392268424043,30.114343311635242
SYN001244,I,29240,0.11714594,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1964.94188611786,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2107.4876997380848,57.018325448089946,30.116746042397914
SYN007608,I,28453,0.117174596,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1964.6065338105254,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2107.161634520305,57.022040283911885,30.11877334856575
SYN003816,I,27379,0.11721073,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1964.1837279495496,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2106.7505289236087,57.02672038962365,30.121327433760992
SYN009400,I,30182,0.11722211,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1964.0506303343302,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2106.621112491611,57.02819286291224,30.122131010102727
SYN000642,I,26885,0.11724875,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1963.7389751793112,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2106.31807325001,57.03163922827953,30.124011803252305
SYN008384,C,23452,0.068316184,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1963.435352733379,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.2144000000000004,1.4144000000000003,2047.4088561751428,33.58940137670552,22.748162738055367
SYN001310,I,26495,0.117352046,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1962.5312188173993,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2105.1436561440023,57.04497493064119,30.13128952774568
SYN009603,I,28405,0.11738397,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1962.1580992609588,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2104.7808202199258,57.04908838358679,30.133534372182265
SYN008077,I,29240,0.11742128,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1961.7222105080807,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2104.356935485744,57.053889991065354,30.136154764825008
SYN003626,I,27379,0.11742509,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1961.6776439430182,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2104.3135956637284,57.05438068828408,30.13642255418253
SYN000911,I,27379,0.11742509,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1961.6776439430182,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2104.3135956637284,57.05438068828408,30.13642255418253
SYN005300,I,28453,0.1174263,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1961.6635430367198,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2104.2998828776213,57.05453593636057,30.136507278083695
SYN002163,I,28453,0.1174263,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1961.6635430367198,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2104.2998828776213,57.05453593636057,30.136507278083695
SYN007102,I,35358,0.11746437,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1961.2188127781988,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2103.867388027997,57.05943009991934,30.139178181575712
SYN007644,C,21055,0.068508826,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1961.1218225436955,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.2144000000000004,1.4144000000000003,2045.23060201842,33.64351178988982,22.786419534707164
SYN001317,I,29194,0.117472716,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1961.1213525671728,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2103.772607699451,57.06050205291122,30.139763181025547
SYN008670,I,28453,0.11748529,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1960.9744762361515,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2103.6297690770807,57.062117136371675,30.140644584354764
SYN003040,D,21393,0.07672529,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1959.742108231866,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.276,1.476,2053.751955047287,37.603938726168415,24.476923256211666
SYN003945,C,25893,0.06862749,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1959.6981767421153,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.2144000000000004,1.4144000000000003,2043.8900609778266,33.67675369428453,22.809922012361792
SYN001874,C,25893,0.06862749,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1959.6981767421153,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.2144000000000004,1.4144000000000003,2043.8900609778266,33.67675369428453,22.809922012361792
SYN007510,I,30136,0.11775622,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1957.8134124080211,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2100.5553192684797,57.09676274418344,30.15955181411451
SYN008792,D,21392,0.0769511,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1957.0467238115539,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.276,1.476,2051.199973408046,37.661299838596825,24.515785798507334
SYN009663,I,29240,0.1178299,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1956.9547300502952,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2099.7200707878865,57.10613629503651,30.164667264263535
SYN007021,I,30182,0.11785627,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1956.6474458831192,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2099.421162769578,57.10948675458358,30.166495718502276
SYN001145,D,22327,0.07698815,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1956.6048429099371,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.276,1.476,2050.7815655206095,37.67068904426897,24.522147048962715
SYN001429,D,22327,0.07698815,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1956.6048429099371,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.276,1.476,2050.7815655206095,37.67068904426897,24.522147048962715
SYN008774,I,28453,0.11787821,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1956.3918504733772,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2099.1725306103494,57.1122720547889,30.168015746992413
SYN009231,I,26885,0.11787935,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1956.3785726729304,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2099.159614442778,57.11241670793907,30.16809468889929
SYN003723,I,26448,0.11820244,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1952.619333429055,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2095.5023734267747,57.153215999087934,30.19036018286833
SYN006290,I,28453,0.118208386,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1952.550229553373,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2095.435137280144,57.15396309070839,30.19076789495109
SYN001666,I,27379,0.118292786,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1951.5695583449663,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2094.4809432878355,57.16455397714772,30.196547684538153
SYN004441,I,29149,0.118294254,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1951.5525087729852,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2094.464353572206,57.16473791968838,30.196648067937332
SYN005950,C,25008,0.069339834,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1951.175481191381,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.2144000000000004,1.4144000000000003,2035.8626666816376,33.87487419610261,22.949995896565753
SYN007005,I,27332,0.1185029,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1949.1305509747679,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2092.1075581054406,57.1908028522691,30.21087254544264
SYN003405,C,22600,0.06973396,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1946.477182007969,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.2144000000000004,1.4144000000000003,2031.4357892754842,33.983442907006065,23.026755448957903
SYN000492,I,28453,0.11875007,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1946.265680887343,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2089.3193509052116,57.22146800714745,30.227607513178043
SYN004375,I,28453,0.11887633,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1944.80408738773,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2087.8966952433366,57.237043142242605,30.23610736861089
SYN003738,I,28667,0.11888488,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1944.7052025198604,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2087.8004404885182,57.23809518746312,30.23668150374542
SYN002091,H,20671,0.11068742,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1943.0858385356094,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.5532000000000001,1.7532,2076.5280288802755,53.376876137866475,29.445400489314665
SYN006157,H,20671,0.11068742,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1943.0858385356094,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.5532000000000001,1.7532,2076.5280288802755,53.376876137866475,29.445400489314665
SYN003637,I,28405,0.119026005,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1943.0729850850414,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2086.2115585247907,57.255429375899716,30.246141331532257
SYN008547,I,27685,0.11911857,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1942.003242982598,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2085.1701385016795,57.26675820763258,30.252323841755388
SYN000334,I,29240,0.11916146,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1941.5078560641473,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2084.687845880177,57.27199592641191,30.255182234453123
SYN009136,C,23452,0.07016144,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1941.395129273636,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.2144000000000004,1.4144000000000003,2026.646024721192,34.10035817902235,23.109416133358557
SYN002294,D,22234,0.078357466,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1940.3498930576825,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.276,1.476,2035.3829325290078,38.013215788530125,24.75421123884155
SYN002366,C,21766,0.070255056,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1940.284082185763,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.2144000000000004,1.4144000000000003,2025.5986973802414,34.12584607779136,23.127436423777823
SYN004443,I,27959,0.11940577,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1938.6883868862353,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2081.942644328801,57.301702977026345,30.271394333675147
SYN007435,J,31208,0.12796932,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1937.0442367308233,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.7160000000000004,1.9160000000000004,2090.012836333932,61.187439841243396,30.934989478728276
SYN008066,I,28206,0.11994199,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1932.5160855340948,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2075.931393267243,57.36612309325929,30.30655047656586
SYN000098,I,26495,0.11997308,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1932.1588688363129,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2075.5834326202835,57.36982551358824,30.308571007197244
SYN003898,D,22234,0.079062104,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1932.0422689905695,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.276,1.476,2027.5075489601313,38.18611198782474,24.871349585247113
SYN004282,C,23643,0.07099326,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1931.5470295316532,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.2144000000000004,1.4144000000000003,2017.360456420759,34.325370755642325,23.268503079498245
SYN008464,I,27379,0.120030664,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1931.497445140977,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2074.9391287751473,57.37667345366808,30.312308149786116
SYN009889,I,28453,0.12006457,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1931.1081021877628,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2074.5598519660116,57.38069991129951,30.31450551806347
SYN009356,C,23465,0.07105159,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1930.858466179486,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.2144000000000004,1.4144000000000003,2016.7110327881874,34.34102664348057,23.279572004723246
SYN009300,I,28453,0.120091245,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1930.8018904749622,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.6324000000000003,1.8324000000000003,2074.261551196703,57.38386428869626,30.316232421248774
SYN000222,D,22327,0.07933278,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1928.8613244684364,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.276,1.476,2024.4911329939512,38.251923410205926,24.915937269787214
SYN000373,C,21766,0.07124331,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1928.5971930845797,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.2144000000000004,1.4144000000000003,2014.5781197020215,34.39237064697672,23.315872912172452
SYN000399,B,27360,0.037112724,MUY_BAJO,Alto,MUY_BAJO riesgo / Alto valor,0.4,1928.488797152851,Upselling,Oferta ext. garantía / seguro batería,0.2,0.0,0.0,1.1256400000000002,1.3256400000000002,1971.70970215261,17.288361999903554,12.041521076539295
